,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SEG - REPORTE GENERAL DE SOLICITUDES - GENERADO EN:20/02/2020 - 12:09:43,,,,,,,,,,,,,,,
SOLICITUD,SOLICITUD SC,NIS,TIPO DE SERVICIO,MOVIMIENTO,PRON‡STICO,ETAPA,FECHA DE SOLICITUD,FECHA CONVENIDA,FECHA DE ENTREGA,PROBLEMA PARA SU ATENCION,COMENTARIOS,PARO DE RELOJ,MOTIVO PARO DE RELOJ,INICIO PARO DE RELOJ FECHA/HORA,FIN PARO DE RELOJ FECHA/HORA
12503512,,1910200228721,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 18:14,,,,"Victor - 2020-02-12 18:24:39 - CASA INMUEBLE SIN PINTAR 2 NIVELES, CARACTERISTICA C SIN PINT DE 2PI CERCA DE ABARROTES EL PRIMO ",,,,
12503500,,1910200228716,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 18:11,,,,,,,,
12503492,,1910200228704,Reventa Datos,Suspension,,LIQUIDADA,12/02/2020 18:06,,12/02/2020 18:31,,Victor - 2020-02-12 18:28:29 - SUSPENSION ,,,,
12503477,,1910200228692,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 18:03,,,,,,,,
12503399,,1910200228652,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 17:42,,,,Elizabeth - 2020-02-12 17:43:20 - OK XD ,,,,
12503325,,1910200228600,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 17:24,,,,"Marian - 2020-02-19 10:46:10 - Se objeta solicitud, tecnico CS no?acudio. Elizabeth - 2020-02-12 17:25:08 - CASA DE 2 PISOS PORTON GRIS BARDA DE PIEDRA A UN COSTADO TIENDA TEJADON ESPERANZA OK XD ",,,,
12503293,,1910200228571,Reventa Datos,Suspension,,LIQUIDADA,12/02/2020 17:16,,12/02/2020 17:20,,Victor - 2020-02-12 17:19:01 - SUSPENSION ,,,,
12503279,,1910200228554,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 17:12,,,,Elizabeth - 2020-02-12 17:12:50 - FRENTE TORRE DE LUZ ,,,,
12503273,,1910200228546,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 17:11,19/02/2020,20/02/2020 11:24,,"Marian - 2020-02-19 20:33:27 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12503268,,1910200228541,Reventa Datos,Suspension,,LIQUIDADA,12/02/2020 17:10,,12/02/2020 17:17,,Victor - 2020-02-12 17:14:28 - SUSPENSION ,,,,
12503255,,1910200228529,Reventa Datos,Suspension,,LIQUIDADA,12/02/2020 17:08,,12/02/2020 17:10,,Victor - 2020-02-12 17:08:51 - SUSPENSION ,,,,
12503226,,1910200228502,Reventa Datos,Lineas Nuevas,,,12/02/2020 17:03,,12/02/2020 17:06,,,,,,
12503222,,1910200228498,Reventa Datos,Reanudacion,,LIQUIDADA,12/02/2020 17:02,,12/02/2020 17:05,,Victor - 2020-02-12 17:03:35 - REANUDACION ,,,,
12503112,,1910200228465,Reventa Datos,Lineas Nuevas,,,12/02/2020 16:54,,12/02/2020 17:01,,,,,,
12503093,,1910200228447,Reventa Datos,Reanudacion,,LIQUIDADA,12/02/2020 16:50,,12/02/2020 16:53,,Victor - 2020-02-12 16:52:55 - REANUDACION ,,,,
12503079,,1910200228437,Reventa Datos,Reanudacion,,LIQUIDADA,12/02/2020 16:48,,12/02/2020 16:51,,Victor - 2020-02-12 16:49:20 - REANUDACION ,,,,
12503078,,1910200228433,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 16:48,,19/02/2020 12:14,,Elizabeth - 2020-02-12 16:49:28 - A UNAS CUADRAS DEL DOMICILIO HAY UN TEMPLO ,,,,
12503070,,1910200228427,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 16:46,,19/02/2020 13:37,,,,,,
12503069,,1910200228423,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 16:44,,,,Elizabeth - 2020-02-12 16:46:23 - CASA DE MATERIA COLOR NARANJA ADELANTE DE LA GASOLINERIA OK XD ,,,,
12503067,,1910200228420,Reventa Datos,Reanudacion,,LIQUIDADA,12/02/2020 16:43,,12/02/2020 16:47,,Victor - 2020-02-12 16:44:27 - REANUDACION ,,,,
12503055,,1910200228406,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 16:39,,,,Elizabeth - 2020-02-12 16:40:00 - CERCA DE IGLESIA DE 12 APOSTOLES A 50 METROS ,,,,
12502967,,1910200228324,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 16:11,,19/02/2020 14:17,,,,,,
12502965,,1910200228319,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 16:10,,17/02/2020 12:53,,"Victor - 2020-02-12 16:12:25 - EN FRENTE DE LA CASA ESTA UN COMPUMIX, Y CERCA DE LA CARNICERIA ALLENDE ",,,,
12502940,,1910200228286,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 15:59,,,,"Marian - 2020-02-19 11:03:38 - Se objeta solicitud, tecnico CS no?acudio. ",,,,
12502913,,1910200228253,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 15:45,,18/02/2020 15:30,,"Marian - 2020-02-18 19:43:38 - Se objeta solicitud, tecnico CS no acudio. Guadalupe - 2020-02-12 15:48:10 - Condominio azul con naranja entrada libre ",,,,
12502902,,1910200228234,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 15:36,,18/02/2020 11:23,,Guadalupe - 2020-02-12 15:37:11 - Fachada gris un nivel puerta blanca ,,,,
12502897,,1910200228225,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 15:34,,19/02/2020 12:02,,"Marian - 2020-02-19 11:55:03 - Se objeta solicitud, tecnico CS no?acudio. ",,,,
12502871,,1910200228197,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 15:13,,19/02/2020 10:57,,,,,,
12502855,,1910200228183,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 15:04,19/02/2020,20/02/2020 09:01,,"Marian - 2020-02-19 14:21:29 - Se objeta solicitud, tecnico CS?no acudio. Elizabeth - 2020-02-12 16:34:58 - frente a abarrotes reyna OK XD ",,,,
12502852,,1910200228179,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 15:02,,,,Guadalupe - 2020-02-12 15:02:34 - LADO EXPENDIO DE COCA ,,,,
12502783,,1910200228146,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 14:45,,,,Guadalupe - 2020-02-12 14:46:03 - CASA VERDE UN PISO ,,,,
12502758,,1910200228125,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 14:32,,19/02/2020 12:48,,"Marian - 2020-02-19 17:16:20 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12502735,,1910200228109,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 14:24,,,,Elizabeth - 2020-02-12 14:25:50 - SE ENCUENTRA UNA IGLESIA Y A MEDIA CUADRA SE ENCUENTRA EL DOMICILIO ,,,,
12502688,,1910200228074,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 14:08,,,,"Elizabeth - 2020-02-12 14:10:31 - CASA BLANCO 1 NIVEL, ENSEGUIDA DE ALBERCA LINDAVISTA ",,,,
12502683,,1910200228071,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 14:06,,,,Elizabeth - 2020-02-12 14:07:31 - NA ,,,,
12502662,,1910200228052,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:59,,,,,,,,
12502654,,1910200228039,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:55,,,,,,,,
12502631,,1910200228022,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 13:48,,19/02/2020 13:33,,"Roberto - 2020-02-19 15:01:23 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Candy Viridiana Ramirez, tecnico CS no acudio. ",,,,
12502590,,1910200227974,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:37,,,,,,,,
12502588,,1910200227968,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:37,,,,Elizabeth - 2020-02-12 13:38:38 - NA ,,,,
12502576,,1910200227957,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:34,,,,Elizabeth - 2020-02-12 13:36:15 - FRENTE CANCHA DE ESCUELA ,,,,
12502568,,1910200227949,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:33,,,,,,,,
12502541,,1910200227917,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 13:28,,19/02/2020 11:51,,,,,,
12502497,,1910200227879,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 13:16,,19/02/2020 16:09,,,,,,
12502441,,1910200227828,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:01,,,,,,,,
12502438,,1910200227825,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 13:00,,,,"Marian - 2020-02-19 18:24:28 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. ",,,,
12502406,,1910200227804,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 12:52,,17/02/2020 14:52,,,,,,
12502399,,1910200227792,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:50,20/02/2020,,,,,,,
12502386,,1910200227780,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:49,,,,,,,,
12502374,,1910200227762,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 12:44,,12/02/2020 13:10,,,,,,
12502365,,1910200227749,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:40,,,,,,,,
12502348,,1910200227734,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 12:34,,19/02/2020 15:55,,,,,,
12502345,,1910200227728,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:32,,,,,,,,
12502268,,1910200227649,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:12,,,,,,,,
12502259,,1910200227635,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:09,,,,,,,,
12502241,,1910200227614,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:05,,,,,,,,
12502234,,1910200227602,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 12:03,,,,"Elizabeth - 2020-02-12 12:05:21 - EN LA ESQUINA SE ENCUENTRA UNA TIENDA ABARROTES IBARRA , SE VISUALIZA LA FRABRICA DEL PURO POLLO Y A UN LADO ESTA EL DOMICILIO ",,,,
12502219,,1910200227582,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 11:59,,19/02/2020 13:39,,"Marian - 2020-02-19 13:27:13 - Se objeta solicitud, tecnico CS ?no acudio. ",,,,
12502192,,1910200227557,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:51,,,,Juan - 2020-02-12 11:56:30 - TIENDA DO•A LUPITA A DOS CALLES Y AFUERA DE DOM MACETA DE ZAPOTE ,,,,
12502188,,1910200227544,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:50,,,,Guadalupe - 2020-02-12 11:51:05 - FRENTE A LA CAPILLA ,,,,
12502179,,1910200227537,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:48,,,,,,,,
12502173,,1910200227530,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:47,,,,,,,,
12502138,,1910200227486,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:37,,,,,,,,
12502078,,1910200227436,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:23,,,,,,,,
12502068,,1910200227423,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 11:21,,19/02/2020 10:42,,"Marian - 2020-02-19 10:30:51 - Se objeta solicitud, tecnico CS no?acudio. ",,,,
12502063,,1910200227413,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:19,,,,"Elizabeth - 2020-02-12 11:21:04 - EN LA ESQUINA DE LAS 5 CALLES ES UNA CASA VERDE DE 1 PLANTA, PORTON NEGRO CON 2 PALOMAS EN LA PUERTA ",,,,
12502048,,1910200227398,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:14,,,,,,,,
12502037,,1910200227389,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:10,,,,,,,,
12502030,,1910200227378,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:08,,,,"Marian - 2020-02-18 16:56:58 - Se objeta solicitud, tecnico CS ?no acudio. ",,,,
12502029,,1910200227375,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 11:08,,,,Elizabeth - 2020-02-12 11:09:11 - NA ,,,,
12501957,,1910200227330,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 10:56,,,,,,,,
12501932,,1910200227306,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 10:49,,12/02/2020 11:04,,,,,,
12501907,,1910200227302,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 10:47,,19/02/2020 10:48,,,,,,
12501898,,1910200227287,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 10:44,,12/02/2020 11:01,,,,,,
12501889,,1910200227276,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 10:40,,,,Elizabeth - 2020-02-12 10:45:01 - NA ,,,,
12501858,,1910200227230,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 10:27,,,,,,,,
12501834,,1910200227205,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 10:17,,,,Elizabeth - 2020-02-12 10:19:15 - ANTES DE LLEGAR AL ZOOLOGICO CASA COLO BLANCO AFUERA UN JARDIN GRANDE ,,,,
12501788,,1910200227150,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 10:03,,,,,,,,
12501777,,1910200227129,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:58,,,,,,,,
12501772,,1910200227124,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 09:57,,19/02/2020 12:00,,"Marian - 2020-02-19 18:28:22 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Maria Azucena Moreno. Guadalupe - 2020-02-12 09:58:00 - UNA CUADRA ANTES DE LA BASE DE LAS COMBIS ENFRENTE DE LA AYUDANTIA , ENFRENTE DEL JUEGO SUBE Y BAJA ",,,,
12501753,,1910200227085,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:49,,,,,,,,
12501752,,1910200227084,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:49,,,,,,,,
12501735,,1910200227061,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 09:44,,19/02/2020 12:22,,,,,,
12501707,,1910200227027,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:35,,,,"Elizabeth - 2020-02-12 09:38:47 - CASA ROJO 1 NIVEL, CERCA DE PRIMARIA ",,,,
12501680,,1910200227011,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:29,,,,Elizabeth - 2020-02-12 09:30:20 - hay una farmacia llamada farma com y un CNH CASA DUPLEX VERDE EN LA PARTE DE ARRIBA ,,,,
12501678,,1910200227009,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:28,,,,,,,,
12501670,,1910200227004,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:26,,,,Guadalupe - 2020-02-12 09:30:19 - Guadalupe - 2020-02-12 09:30:19 - Guadalupe - 2020-02-12 09:30:18 - CASA BLANCA X CAPILLA GUADALUPE VICTORIA ,,,,
12501655,,1910200226988,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:16,,,,,,,,
12501642,,1910200226979,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:15,,,,,,,,
12501641,,1910200226977,Reventa Datos,Reanudacion,,LIQUIDADA,12/02/2020 09:14,,12/02/2020 09:19,,Ariadna - 2020-02-12 09:15:54 - REANUDACION ,,,,
12501637,,1910200226971,Reventa Datos,Lineas Nuevas,,EN PROCESO,12/02/2020 09:12,,,,,,,,
12501623,,1910200226956,Reventa Datos,Lineas Nuevas,,OBJETADA,12/02/2020 08:59,,19/02/2020 18:09,,"Marian - 2020-02-19 18:14:09 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12501598,,1910200226930,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,12/02/2020 08:23,,,,,,,,
12501591,,1910200226910,Reventa Datos,Lineas Nuevas,,LIQUIDADA,12/02/2020 08:04,,19/02/2020 12:54,,"Marian - 2020-02-19 12:54:35 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Rene Gonzalez Morales, tecnico CS ?no acudio. ",,,,
12501420,,1910200226875,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 21:04,,11/02/2020 21:10,,Guadalupe - 2020-02-11 21:07:38 - REANUDACI‡N ,,,,
12501418,,1910200226871,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 20:57,,18/02/2020 17:59,,Victor - 2020-02-11 21:00:05 - TIENDA A MEDIA CALLE ,,,,
12501413,,1910200226856,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 20:47,,,,Elizabeth - 2020-02-11 20:48:16 - FRENTE AL JARDIN DE NI•OS TAMAULIPAS ,,,,
12501412,,1910200226853,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 20:46,,18/02/2020 19:18,,"Marian - 2020-02-18 18:22:34 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12501407,,1910200226834,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 20:31,,,,Elizabeth - 2020-02-11 20:32:17 - CERCA DE UN SIX Y A DOS CUADRAS UN 7-ELEVEN ,,,,
12501400,,1910200226815,Reventa Datos,Lineas Nuevas,,LIQUIDADA,11/02/2020 20:17,19/02/2020,19/02/2020 14:21,,Elizabeth - 2020-02-11 20:21:16 - reja negra ,,,,
12501390,,1910200226788,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 20:01,,18/02/2020 12:16,,"Marian - 2020-02-18 12:07:14 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12501378,,1910200226769,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 19:51,,,,,,,,
12501368,,1910200226759,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 19:47,,18/02/2020 15:03,,Marian - 2020-02-18 20:17:37 - Se objeta solicitud cliente no desea el servicio a peticion de CS Pablo Barnica. ,,,,
12501360,,1910200226748,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 19:39,,18/02/2020 16:36,,"Erick - 2020-02-11 19:40:34 - ENFRENTE DE UN HOTEL LLAMADA VISTA CORONA, ES LA ULTIMA CALLE AHI TOPA. ",,,,
12501356,,1910200226743,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 19:36,,19/02/2020 10:50,,,,,,
12501345,,1910200226734,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 19:30,,,,"Marian - 2020-02-18 10:15:38 - Se objeta solicitud ,tecnico CS ?no acudio. Elizabeth - 2020-02-11 19:31:13 - ENFRENTE DE ABAROTES ANITA OK XD ",,,,
12501323,,1910200226719,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,11/02/2020 19:23,,,,,,,,
12501168,,1910200226647,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 18:45,,19/02/2020 16:56,,"Marian - 2020-02-19 16:57:28 - Se objeta solicitud, tecnico CS ?no acudio. Elizabeth - 2020-02-11 18:45:31 - 19.1253536,-104.3442986, A UNA CUADRA DEL SUPER ""DON JORGE"" ",,,,
12501146,,1910200226632,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 18:40,,19/02/2020 18:16,,"Elizabeth - 2020-02-11 18:41:21 - 19.1253536,-104.3442986, A UNA CUADRA DEL SUPER ""DON JORGE"" ",,,,
12501127,,1910200226627,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,11/02/2020 18:37,,,,,,,,
12501110,,1910200226617,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 18:35,,,,"Erick - 2020-02-11 18:35:53 - CASA DE IN PISO, CON AZULEJOS CAFES, PUERTAS NEGRAS, A UN LADO DE UN CONSULTORIO DENTAL ",,,,
12501078,,1910200226605,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 18:31,,,,"Elizabeth - 2020-02-11 18:32:34 - A UNA CALLE DEL MERCADO, Y A LA VUELTA DEL CENTRO DE SALUD DR. JORGE JIMENEZ CANTU, LA CALLE SIGUIENTE A LA ROSTICERIA BRENDA, EN LA MISMA CALLE NO SE ENCUENTRA ALGUNA OTRA REFERENCIA ESPECIFICA ",,,,
12501068,,1910200226598,Reventa Datos,Lineas Nuevas,,LIQUIDADA,11/02/2020 18:30,,18/02/2020 17:42,,,,,,
12500918,,1910200226534,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 17:53,18/02/2020,,,,,,,
12500844,,1910200226474,Reventa Datos,Lineas Nuevas,,LIQUIDADA,11/02/2020 17:31,,18/02/2020 14:26,,"Victor - 2020-02-11 17:33:50 - CERCA DE INPECCION DE POLICIA , POZO DE AGUA Y TACOBIT ",,,,
12500842,,1910200226472,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 17:31,,18/02/2020 20:05,,"Erick - 2020-02-11 17:32:16 - CASA MELON, CON PUERTA CAFFE, ESTA UN OXXO CERCAS AL CUATA CASA A MANO DERECHA. ",,,,
12500782,,1910200226421,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 17:16,,11/02/2020 17:23,,Victor - 2020-02-11 17:17:20 - REANUDACION ,,,,
12500773,,1910200226411,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 17:14,,18/02/2020 16:21,,Elizabeth - 2020-02-11 17:17:00 - CERCAS DE LADY FACHION BOUTIQUE OK XD ,,,,
12500763,,1910200226404,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 17:13,,11/02/2020 17:16,,Victor - 2020-02-11 17:13:51 - REANUDACION ,,,,
12500716,,1910200226365,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 16:59,,,,Elizabeth - 2020-02-11 16:59:53 - OK XD ,,,,
12500713,,1910200226359,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 16:57,,,,"Marian - 2020-02-15 13:20:30 - Se objeta solicitud ,tecnico CS ?no acudio ",,,,
12500709,,1910200226357,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 16:56,18/02/2020,,,,,,,
12500692,,1910200226347,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 16:54,,11/02/2020 17:11,,Victor - 2020-02-11 17:09:19 - REANUDACION ,,,,
12500679,,1910200226334,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 16:51,,11/02/2020 16:53,,Victor - 2020-02-11 16:51:58 - REANUDACION ,,,,
12500656,,1910200226314,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 16:47,,13/02/2020 09:35,,"Marian - 2020-02-18 19:04:28 - Se objeta solicitud, tecnico CS no acudio. Erick - 2020-02-11 16:47:43 - CASA COLOR VEIS CON NEGRO, PUERTAS BLANCAS, CON UNA FRANJAS DE PIEDRAS. ",,,,
12500653,,1910200226308,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 16:46,,18/02/2020 17:22,,Elizabeth - 2020-02-11 16:46:40 - 0 ,,,,
12500640,,1910200226290,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 16:41,,11/02/2020 16:43,,Victor - 2020-02-11 16:42:24 - REANUDACION ,,,,
12500599,,1910200226258,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 16:33,,17/02/2020 10:43,,"Roberto - 2020-02-13 14:24:29 - Se objeta solicitud cliente no desea el servicio a peticion de CS Daniel Rodriguez. Cecilia - 2020-02-11 16:36:02 - MANZANA 47 LOTE 23, CONTRA ESQUINA DE UNA TINTORERIA. PORTON NEGRO ",,,,
12500478,,1910200226121,Reventa Datos,Reanudacion,,LIQUIDADA,11/02/2020 15:42,,12/02/2020 07:00,,Victor - 2020-02-11 16:36:13 - REANUDACION ,,,,
12500477,,1910200226115,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 15:40,17/02/2020,,,Cecilia - 2020-02-11 15:41:37 - en contra esquina de tienda el picosito ,,,,
12500474,,1910200226110,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 15:36,,,,,,,,
12500407,,1910200226037,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:54,,,,,,,,
12500397,,1910200226022,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:49,,,,,,,,
12500396,,1910200226020,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:49,,,,,,,,
12500394,,1910200226017,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:48,,,,,,,,
12500372,,1910200226003,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:40,,,,,,,,
12500365,,1910200225994,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 14:37,,18/02/2020 17:20,,"Marian - 2020-02-18 17:20:49 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12500327,,1910200225970,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:25,,,,,,,,
12500306,,1910200225954,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 14:16,,18/02/2020 12:15,,"Marian - 2020-02-18 12:19:21 - Se objeta solicitud, tecnico CS ?no acudio. ",,,,
12500288,,1910200225941,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 14:09,,,,Elizabeth - 2020-02-11 14:10:14 - ATRAS DE SU CASA ESTA EL SAM CLUB ,,,,
12500281,,1910200225933,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 14:06,,18/02/2020 18:00,,"Marian - 2020-02-18 19:48:51 - Se objeta solicitud, tecnico CS no acudio. Samuel - 2020-02-11 14:07:06 - CERCA DE LA PREPARATORIA ",,,,
12500227,,1910200225889,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 13:55,,,,,,,,
12500226,,1910200225887,Reventa Datos,Lineas Nuevas,,EN PROCESO,11/02/2020 13:54,,,,,,,,
12500218,,1910200225882,Reventa Datos,Lineas Nuevas,,"Objetada, Modem No Recogido / No recibido",11/02/2020 13:52,,20/02/2020 10:56,,,,,,
12500205,,1910200225864,Reventa Datos,Lineas Nuevas,,LIQUIDADA,11/02/2020 13:50,,18/02/2020 15:25,,Elizabeth - 2020-02-11 13:50:44 - A UNA CUADRA DEL DOMICILIO ESTA EL MODELORAMA PROVINCIA Y LAS GORDITAS DO•A SANTOS ,,,,
12498815,,1910200224726,Reventa Datos,Lineas Nuevas,,OBJETADA,11/02/2020 08:14,,19/02/2020 09:43,,"Marian - 2020-02-19 09:44:14 - Se objeta solicitud ,tecnico CS ?no acudio. Victor - 2020-02-11 08:33:05 - CASA 1NV PUERTA NEGRA X ESCUELA VICTORIA ",,,,
